date,close,ema_6,ema_7,ema_8,ema_9,ema_10,ema_11,ema_12,ema_13,ema_14,ema_15,ema_16,ema_17,ema_18,ema_19,ema_20,sma_6,sma_7,sma_8,sma_9,sma_10,sma_11,sma_12,sma_13,sma_14,sma_15,sma_16,sma_17,sma_18,sma_19,sma_20,wma_6,wma_7,wma_8,wma_9,wma_10,wma_11,wma_12,wma_13,wma_14,wma_15,wma_16,wma_17,wma_18,wma_19,wma_20,trima_6,trima_7,trima_8,trima_9,trima_10,trima_11,trima_12,trima_13,trima_14,trima_15,trima_16,trima_17,trima_18,trima_19,trima_20,t3_6,t3_7,t3_8,t3_9,t3_10,t3_11,t3_12,t3_13,t3_14,t3_15,t3_16,t3_17,t3_18,t3_19,t3_20,rsi_6,rsi_7,rsi_8,rsi_9,rsi_10,rsi_11,rsi_12,rsi_13,rsi_14,rsi_15,rsi_16,rsi_17,rsi_18,rsi_19,rsi_20,willr_6,willr_7,willr_8,willr_9,willr_10,willr_11,willr_12,willr_13,willr_14,willr_15,willr_16,willr_17,willr_18,willr_19,willr_20,adx_6,adx_7,adx_8,adx_9,adx_10,adx_11,adx_12,adx_13,adx_14,adx_15,adx_16,adx_17,adx_18,adx_19,adx_20,mom_6,mom_7,mom_8,mom_9,mom_10,mom_11,mom_12,mom_13,mom_14,mom_15,mom_16,mom_17,mom_18,mom_19,mom_20,cci_6,cci_7,cci_8,cci_9,cci_10,cci_11,cci_12,cci_13,cci_14,cci_15,cci_16,cci_17,cci_18,cci_19,cci_20,cmo_6,cmo_7,cmo_8,cmo_9,cmo_10,cmo_11,cmo_12,cmo_13,cmo_14,cmo_15,cmo_16,cmo_17,cmo_18,cmo_19,cmo_20,roc_6,roc_7,roc_8,roc_9,roc_10,roc_11,roc_12,roc_13,roc_14,roc_15,roc_16,roc_17,roc_18,roc_19,roc_20,mfi_6,mfi_7,mfi_8,mfi_9,mfi_10,mfi_11,mfi_12,mfi_13,mfi_14,mfi_15,mfi_16,mfi_17,mfi_18,mfi_19,mfi_20,trix_6,trix_7,trix_8,trix_9,trix_10,trix_11,trix_12,trix_13,trix_14,trix_15,trix_16,trix_17,trix_18,trix_19,trix_20,dx_6,dx_7,dx_8,dx_9,dx_10,dx_11,dx_12,dx_13,dx_14,dx_15,dx_16,dx_17,dx_18,dx_19,dx_20
2022-03-04,126.31968688964844,127.8741,128.0498,128.2282,128.4079,128.5861,128.7605,128.9291,129.0905,129.2439,129.3888,129.525,129.6526,129.7719,129.8832,129.9869,128.2456,128.1139,127.9177,127.8062,127.9407,128.1479,128.561,129.0035,129.3044,129.6117,129.9356,130.2689,130.4864,130.7877,131.1243,127.8476,127.9142,127.915,127.8932,127.9018,127.9428,128.0379,128.1759,128.3264,128.487,128.6574,128.8365,129.0102,129.1879,129.3723,128.4295,128.4308,128.3601,128.2571,128.1631,128.1549,128.258,128.4573,128.712,128.9883,129.3177,129.6556,130.0067,130.3532,130.7127,127.537,127.5867,127.8281,128.2098,128.6726,129.1705,129.6725,130.1597,130.6203,131.0468,131.4335,131.7767,132.0735,132.3225,132.5237,32.0844,33.2037,34.2284,35.1913,36.0947,36.9354,37.7113,38.4225,39.0715,39.6618,40.1978,40.6841,41.1254,41.526,41.89,-95.3288,-65.4774,-65.4774,-65.4774,-65.4774,-70.9817,-75.0926,-76.9297,-76.9297,-78.6846,-79.4656,-79.4656,-80.0,-81.1625,-81.5501,22.3877,21.6999,20.5439,19.0782,17.6352,16.4322,15.3606,14.4063,13.5648,12.8193,12.1992,11.655,11.1629,10.7124,10.2985,-1.0086,-0.2297,-0.5992,-2.8361,-3.9046,-6.7906,-7.9989,-6.9004,-7.5995,-8.4783,-9.2871,-7.8691,-9.8963,-11.2045,-10.7851,-166.5686,-98.8089,-93.4097,-96.764,-102.4852,-104.2684,-100.5976,-94.5784,-94.5407,-92.9192,-91.9553,-92.944,-94.4422,-95.7517,-96.7732,-35.8312,-33.5927,-31.5431,-29.6174,-27.8106,-26.1292,-24.5775,-23.155,-21.8571,-20.6764,-19.6044,-18.6318,-17.7493,-16.9481,-16.2199,-0.7922,-0.1815,-0.4721,-2.1959,-2.9985,-5.1017,-5.9554,-5.1799,-5.6749,-6.2898,-6.8488,-5.8644,-7.2654,-8.1476,-7.8666,47.3541,40.3392,35.48,31.2281,28.0519,25.7574,23.1352,28.529,26.7301,25.1588,29.4896,27.6705,25.8193,24.5545,22.9877,-0.2719,-0.2853,-0.2806,-0.2641,-0.2412,-0.2156,-0.1896,-0.1646,-0.1414,-0.1204,-0.1017,-0.0853,-0.0711,-0.0591,-0.049,17.0225,16.8851,16.1934,15.1549,13.9456,12.686,11.4501,10.2797,9.1958,8.2064,7.3123,6.5095,5.7921,5.153,4.585
2022-03-07,126.09000396728516,127.363,127.5587,127.752,127.9433,128.1314,128.3147,128.4916,128.6612,128.8227,128.9758,129.1203,129.2563,129.3839,129.5034,129.6153,127.8378,127.937,127.8603,127.7141,127.6341,127.772,127.976,128.3706,128.7951,129.0898,129.3913,129.7091,130.0365,130.2548,130.5526,127.2303,127.407,127.5077,127.549,127.5645,127.5991,127.6571,127.759,127.8971,128.0462,128.2045,128.3716,128.5469,128.7177,128.8924,127.9003,128.1437,128.2018,128.1728,128.1181,128.1089,128.1096,128.2121,128.3922,128.6055,128.8629,129.1396,129.4615,129.7695,130.106,127.2593,127.2976,127.4855,127.8065,128.219,128.6823,129.1655,129.6471,130.1128,130.5524,130.9585,131.3256,131.6497,131.9282,132.1603,31.0399,32.3056,33.4403,34.4884,35.4599,36.3564,37.1789,37.9298,38.6128,39.2328,39.7949,40.3044,40.7663,41.1855,41.5664,-81.7541,-81.7541,-68.4292,-68.4292,-68.4292,-68.4292,-73.4628,-77.2222,-78.9022,-78.9022,-80.5071,-81.2214,-81.2214,-81.71,-82.7731,23.9204,22.746,21.3022,19.6576,18.0809,16.7604,15.5938,14.5633,13.6603,12.8657,12.2039,11.6263,11.1083,10.638,10.2092,-2.4466,-1.2383,-0.4594,-0.8289,-3.0658,-4.1343,-7.0203,-8.2286,-7.1301,-7.8292,-8.7079,-9.5168,-8.0988,-10.126,-11.4342,-105.7289,-120.4996,-86.361,-86.8505,-93.1385,-98.052,-99.5341,-97.4422,-93.5009,-92.5886,-92.2145,-90.8931,-91.3063,-92.2912,-93.1418,-37.9203,-35.3887,-33.1195,-31.0233,-29.0801,-27.2871,-25.6422,-24.1405,-22.7744,-21.5344,-20.4102,-19.3912,-18.4673,-17.6289,-16.8672,-1.9035,-0.9725,-0.363,-0.6531,-2.3738,-3.1748,-5.2742,-6.1264,-5.3523,-5.8464,-6.4602,-7.0182,-6.0356,-7.434,-8.3146,29.9776,40.3922,35.1746,31.4221,28.0409,25.453,23.5496,21.3383,26.4574,24.9032,23.5338,27.6883,26.0787,24.428,23.2928,-0.2819,-0.2892,-0.2843,-0.2698,-0.2492,-0.2256,-0.2011,-0.1771,-0.1544,-0.1336,-0.1147,-0.0979,-0.0833,-0.0707,-0.06,31.5839,29.0227,26.6103,24.2921,22.0929,20.0426,18.159,16.4468,14.9022,13.5157,12.2752,11.1675,10.1794,9.2984,8.5128
2022-03-08,122.66999816894531,126.0222,126.3365,126.6227,126.8887,127.1384,127.3739,127.596,127.8053,128.0024,128.1876,128.3615,128.5245,128.6771,128.8201,128.9539,126.6312,127.0996,127.2786,127.2836,127.2097,127.1828,127.3469,127.5678,127.9634,128.3867,128.6885,128.9959,129.318,129.6487,129.8755,125.7538,126.0903,126.3543,126.5402,126.6619,126.7487,126.8408,126.9446,127.0805,127.2437,127.4137,127.5895,127.7715,127.9592,128.1417,126.9091,127.346,127.6516,127.834,127.8711,127.8703,127.8978,127.9653,128.073,128.253,128.4581,128.6875,128.954,129.2363,129.5368,126.6548,126.786,126.9954,127.3055,127.6984,128.1453,128.6197,129.101,129.5741,130.0277,130.4531,130.8436,131.1943,131.5017,131.7642,19.6341,21.9886,24.035,25.8508,27.4765,28.9372,30.2516,31.4355,32.5029,33.4662,34.3369,35.1252,35.8403,36.4902,37.0822,-94.8968,-94.8968,-94.8968,-94.8968,-94.8968,-94.8968,-94.8968,-95.6017,-96.1519,-96.4047,-96.4047,-96.6503,-96.761,-96.761,-96.8372,28.9274,26.5047,24.2309,22.0108,20.0043,18.3397,16.9002,15.6509,14.5702,13.6306,12.847,12.1683,11.5666,11.0269,10.5403,-7.24,-5.8619,-4.6536,-3.8746,-4.2441,-6.481,-7.5495,-10.4355,-11.6439,-10.5454,-11.2444,-12.1232,-12.9321,-11.514,-13.5412,-151.4412,-158.2225,-177.5755,-169.9758,-187.494,-204.2459,-205.7119,-198.1495,-184.7605,-170.6261,-164.2975,-155.5328,-150.9253,-147.4376,-144.6215,-60.7317,-56.0227,-51.9299,-48.2984,-45.0471,-42.1257,-39.4968,-37.1289,-34.9943,-33.0676,-31.3262,-29.7495,-28.3194,-27.0196,-25.8356,-5.5731,-4.5606,-3.6549,-3.0619,-3.3441,-5.0182,-5.7975,-7.84,-8.6691,-7.916,-8.3967,-8.9939,-9.5368,-8.5808,-9.9413,-0.0,25.379,34.9944,31.0094,28.0556,25.3287,23.1982,21.6065,19.7306,24.5845,23.2369,22.0403,26.0209,24.5942,23.1208,-0.349,-0.3324,-0.3156,-0.2951,-0.2715,-0.2463,-0.2208,-0.196,-0.1726,-0.1509,-0.1312,-0.1136,-0.0981,-0.0845,-0.0729,53.962,49.0569,44.7323,40.8371,37.314,34.1334,31.271,28.7018,26.3996,24.3385,22.4932,20.8402,19.3581,18.0276,16.8314
2022-03-09,125.5199966430664,125.8787,126.1324,126.3776,126.6149,126.8442,127.0649,127.2766,127.4788,127.6714,127.8542,128.0272,128.1906,128.3448,128.4901,128.6268,126.2224,126.4724,126.9021,127.0832,127.1072,127.0561,127.0443,127.2063,127.4216,127.8005,128.2076,128.5021,128.8028,129.1181,129.4423,125.4363,125.6954,125.9635,126.1875,126.3547,126.4716,126.5597,126.6521,126.7547,126.8854,127.041,127.2033,127.3717,127.5463,127.7269,126.039,126.4687,126.9063,127.2514,127.4701,127.5963,127.6349,127.6941,127.7787,127.9267,128.1029,128.3053,128.527,128.7693,129.0427,126.0474,126.2466,126.4792,126.7857,127.165,127.5985,128.0647,128.5446,129.023,129.4881,129.9301,130.3416,130.7167,131.0512,131.3424,41.2515,40.4909,40.1017,39.966,40.0013,40.1487,40.3666,40.6258,40.9062,41.1943,41.4811,41.7607,42.0297,42.2859,42.5284,-58.5789,-63.9518,-63.9518,-63.9518,-63.9518,-63.9518,-63.9518,-63.9518,-68.9309,-72.8175,-74.6032,-74.6032,-76.3385,-77.1201,-77.1201,32.768,29.495,26.6248,23.9753,21.6365,19.6972,18.0343,16.6026,15.3716,14.3075,13.4183,12.6511,11.9756,11.3744,10.8363,-2.4527,-4.39,-3.0119,-1.8036,-1.0246,-1.3941,-3.631,-4.6995,-7.5855,-8.7939,-7.6954,-8.3944,-9.2732,-10.0821,-8.664,-69.334,-78.0717,-84.7016,-94.2185,-92.8673,-101.8705,-110.4213,-115.3855,-117.2815,-115.5285,-112.6731,-111.9885,-109.6352,-108.0523,-108.3118,-17.4971,-19.0182,-19.7966,-20.0679,-19.9973,-19.7025,-19.2668,-18.7484,-18.1876,-17.6114,-17.0378,-16.4786,-15.9407,-15.4282,-14.9432,-1.9165,-3.3792,-2.3433,-1.4165,-0.8097,-1.0985,-2.8115,-3.6089,-5.6989,-6.5472,-5.7766,-6.2685,-6.8796,-7.435,-6.4568,18.9056,16.7378,35.1126,42.5074,38.1691,34.8782,31.781,29.321,27.4593,25.2389,29.4671,27.951,26.5957,30.1352,28.5701,-0.3647,-0.3465,-0.3287,-0.3083,-0.2853,-0.2607,-0.2357,-0.2112,-0.1878,-0.1659,-0.1459,-0.1278,-0.1117,-0.0975,-0.0851,51.9714,47.4367,43.382,39.691,36.3264,33.2713,30.5098,28.0229,25.7889,23.7846,21.9874,20.3754,18.9287,17.6288,16.4594
2022-03-10,123.68000030517578,125.2505,125.5193,125.7782,126.028,126.2689,126.5007,126.7233,126.9362,127.1392,127.3324,127.5157,127.6894,127.8538,128.0091,128.1557,125.3222,125.8592,126.1234,126.5441,126.7429,126.7957,126.7748,126.7855,126.9544,127.1721,127.543,127.9412,128.2343,128.5332,128.8462,124.7099,124.9973,125.2475,125.5068,125.7316,125.9089,126.0421,126.1483,126.2558,126.3703,126.5083,126.6675,126.8324,127.0025,127.1781,125.1066,125.6514,126.0727,126.4959,126.8518,127.1122,127.2715,127.3812,127.4648,127.5718,127.7263,127.9297,128.1292,128.3486,128.5851,125.4199,125.6729,125.9312,126.2413,126.6132,127.0372,127.4967,127.975,128.4576,128.9323,129.389,129.8195,130.217,130.5768,130.8954,34.1374,34.3538,34.6884,35.1114,35.592,36.1035,36.6257,37.1436,37.6474,38.1306,38.5897,39.0228,39.4295,39.8101,40.1656,-81.5352,-81.5352,-83.9303,-83.9303,-83.9303,-83.9303,-83.9303,-83.9303,-83.9303,-86.1499,-87.8825,-88.6786,-88.6786,-89.4521,-89.8005,36.7528,32.6703,29.211,26.1251,23.4428,21.2172,19.3195,17.694,16.302,15.1036,14.0997,13.2357,12.4789,11.8092,11.2132,-5.4011,-4.2927,-6.23,-4.8519,-3.6436,-2.8646,-3.2341,-5.471,-6.5395,-9.4255,-10.6339,-9.5354,-10.2344,-11.1132,-11.9221,-71.0734,-81.7585,-92.6329,-97.1214,-105.1147,-108.4235,-117.0657,-125.0253,-128.7138,-130.3558,-127.712,-124.1095,-123.2917,-120.9346,-118.6418,-31.7251,-31.2923,-30.6232,-29.7772,-28.8161,-27.7929,-26.7486,-25.7127,-24.7052,-23.7387,-22.8206,-21.9544,-21.141,-20.3798,-19.6688,-4.1843,-3.3544,-4.7956,-3.7748,-2.8616,-2.2637,-2.5483,-4.2361,-5.0219,-7.0813,-7.9172,-7.1579,-7.6425,-8.2446,-8.792,19.7379,17.074,15.286,32.6928,39.8913,36.0465,33.0973,30.2956,28.052,26.3433,24.2929,28.4229,27.0098,25.7422,29.2133,-0.3835,-0.363,-0.3437,-0.3228,-0.2999,-0.2757,-0.2509,-0.2266,-0.2031,-0.1811,-0.1607,-0.1422,-0.1255,-0.1106,-0.0976,56.6766,51.7223,47.3143,43.3232,39.6996,36.4181,33.4564,30.7912,28.3971,26.2486,24.3206,22.5897,21.0344,19.6351,18.3744
2022-03-11,122.33000183105469,124.4161,124.722,125.0119,125.2884,125.5527,125.8056,126.0474,126.2781,126.498,126.7071,126.9057,127.0939,127.2723,127.4412,127.6009,124.4334,124.8948,125.4181,125.7019,126.1227,126.3417,126.4235,126.4329,126.4672,126.6461,126.8695,127.2363,127.6295,127.9235,128.223,123.855,124.115,124.4045,124.664,124.9292,125.1646,125.3583,125.5118,125.6392,125.7651,125.895,126.044,126.2109,126.3822,126.5575,124.3955,124.7174,125.2312,125.6696,126.0894,126.4488,126.7295,126.9319,127.0704,127.2089,127.3325,127.5014,127.707,127.9286,128.1463,124.7156,125.0279,125.3233,125.6493,126.0242,126.4459,126.9031,127.3822,127.8698,128.3541,128.8248,129.2731,129.692,130.0759,130.4208,29.6374,30.4087,31.1613,31.9119,32.6573,33.3885,34.0965,34.7745,35.418,36.0245,36.5935,37.1254,37.6214,38.0833,38.5131,-97.4202,-98.0112,-98.0112,-98.2684,-98.2684,-98.2684,-98.2684,-98.2684,-98.2684,-98.2684,-98.5069,-98.6932,-98.7789,-98.7789,-98.8621,40.6783,35.8671,31.8568,28.3512,25.3325,22.8233,20.6902,18.8686,17.3122,15.9756,14.853,13.8882,13.0461,12.304,11.6464,-5.3331,-6.7511,-5.6427,-7.58,-6.2019,-4.9936,-4.2146,-4.5841,-6.821,-7.8895,-10.7755,-11.9839,-10.8854,-11.5844,-12.4632,-86.5775,-86.7556,-91.5033,-98.3415,-105.5332,-113.2267,-119.5541,-127.7606,-134.7435,-136.7045,-137.4654,-135.6638,-131.8356,-130.9208,-128.7567,-40.7252,-39.1827,-37.6774,-36.1762,-34.6854,-33.223,-31.8069,-30.451,-29.1641,-27.9509,-26.813,-25.7492,-24.7572,-23.8334,-22.9738,-4.1775,-5.2301,-4.4093,-5.8348,-4.8252,-3.9219,-3.3305,-3.612,-5.2814,-6.0586,-8.0955,-8.9223,-8.1713,-8.6506,-9.2462,20.0375,17.8004,15.6047,14.0976,30.6406,37.6399,34.1981,31.5324,28.9792,26.9197,25.3423,23.4392,27.4767,26.1539,24.9636,-0.4158,-0.3889,-0.3656,-0.3425,-0.3184,-0.2935,-0.2684,-0.2437,-0.2199,-0.1975,-0.1766,-0.1574,-0.1401,-0.1245,-0.1108,60.306,55.0481,50.3778,46.1604,42.3395,38.8839,35.7675,32.9637,30.4448,28.1834,26.1529,24.3287,22.6881,21.2106,19.878
2022-03-14,119.12999725341797,122.9058,123.324,123.7048,124.0567,124.3849,124.693,124.9832,125.257,125.5156,125.76,125.9909,126.2091,126.4152,126.61,126.7941,123.2359,123.6757,124.1742,124.7194,125.0447,125.487,125.7407,125.8625,125.9112,125.9781,126.1764,126.4142,126.786,127.1822,127.4838,122.3398,122.6738,123.0072,123.3496,123.6578,123.9627,124.2362,124.4686,124.6609,124.8256,124.9845,125.1433,125.3162,125.5028,125.6915,123.5679,123.9628,124.3069,124.7181,125.169,125.6138,125.9898,126.2932,126.5249,126.7084,126.8717,127.0421,127.2232,127.4407,127.6664,123.7463,124.1763,124.5532,124.9297,125.3339,125.7729,126.242,126.7317,127.2311,127.7296,128.2174,128.6857,129.1273,129.5363,129.9083,21.5552,23.0792,24.4316,25.6733,26.8308,27.915,28.9306,29.8805,30.767,31.5928,32.361,33.075,33.7384,34.3548,34.9276,-91.216,-91.216,-92.568,-92.568,-93.2422,-93.2422,-93.2422,-93.2422,-93.2422,-93.2422,-93.2422,-93.9232,-94.4972,-94.7747,-94.7747,46.9027,41.1242,36.3285,32.1913,28.6514,25.6997,23.1941,21.0578,19.2343,17.6702,16.3512,15.2176,14.2302,13.363,12.5972,-7.1849,-8.5331,-9.9511,-8.8427,-10.78,-9.4019,-8.1936,-7.4146,-7.7841,-10.021,-11.0895,-13.9755,-15.1839,-14.0854,-14.7844,-175.1201,-175.0338,-163.4034,-160.1858,-159.7509,-161.5275,-170.1927,-184.1066,-195.1056,-204.3749,-208.1771,-206.2402,-199.8664,-193.5745,-190.3611,-56.8896,-53.8416,-51.1369,-48.6534,-46.3385,-44.1701,-42.1388,-40.239,-38.4661,-36.8144,-35.278,-33.8499,-32.5231,-31.2904,-30.1449,-5.6881,-6.6841,-7.7092,-6.9098,-8.298,-7.3148,-6.4352,-5.8593,-6.1334,-7.7591,-8.516,-10.4996,-11.3048,-10.5734,-11.0402,20.0022,17.0246,15.3821,13.7145,12.5366,27.8416,34.5198,31.6028,29.3128,27.0938,25.2852,23.8886,22.1902,26.0858,24.8907,-0.4961,-0.4482,-0.4116,-0.38,-0.3504,-0.3218,-0.2941,-0.2675,-0.2421,-0.2183,-0.1962,-0.1759,-0.1575,-0.1409,-0.1262,78.0245,72.6668,67.6303,62.9123,58.5215,54.464,50.7369,47.329,44.2222,41.3951,38.8245,36.4874,34.3615,32.4259,30.6616
2022-03-15,120.80000305175781,122.3041,122.693,123.0593,123.4054,123.7331,124.0442,124.3396,124.6203,124.8868,125.14,125.3802,125.6081,125.8242,126.029,126.2233,122.355,122.8879,123.3163,123.7993,124.3274,124.6588,125.0964,125.3607,125.5009,125.5705,125.6545,125.8601,126.1023,126.4709,126.8631,121.6438,121.9548,122.2574,122.5658,122.8861,123.1815,123.4761,123.7453,123.9794,124.1783,124.352,124.5195,124.6861,124.8646,125.0549,122.5667,123.0472,123.4673,123.904,124.3138,124.7,125.1483,125.5467,125.8676,126.1238,126.3315,126.5303,126.7179,126.9336,127.1577,122.7537,123.2683,123.717,124.1456,124.5848,125.0473,125.5338,126.0384,126.5527,127.0674,127.5735,128.0626,128.5273,128.9615,129.3605,32.9979,32.923,33.0546,33.3259,33.6908,34.1153,34.574,35.0485,35.5254,35.9955,36.4526,36.8927,37.3136,37.714,38.0936,-61.6493,-70.1634,-70.1634,-74.5157,-74.5157,-76.7171,-76.7171,-76.7171,-76.7171,-76.7171,-76.7171,-76.7171,-78.9623,-80.8717,-81.8002,52.3919,45.9088,40.4944,35.8336,31.8448,28.5008,25.6574,23.2307,21.157,19.377,17.8698,16.5729,15.444,14.4539,13.581,-5.2853,-5.5149,-6.8631,-8.2811,-7.1727,-9.11,-7.7319,-6.5236,-5.7446,-6.1141,-8.351,-9.4195,-12.3055,-13.5139,-12.4154,-101.89,-118.5035,-130.0477,-130.6216,-130.4108,-133.171,-134.2545,-140.3674,-150.1472,-158.0466,-165.6845,-170.7653,-173.4688,-172.1455,-168.446,-34.0043,-34.154,-33.8908,-33.3481,-32.6183,-31.7694,-30.8519,-29.903,-28.9492,-28.0091,-27.0949,-26.2146,-25.3729,-24.572,-23.8127,-4.1918,-4.366,-5.3759,-6.4154,-5.6048,-7.0125,-6.0155,-5.1236,-4.5396,-4.8175,-6.4661,-7.2336,-9.2449,-10.0614,-9.3198,20.6659,17.2011,14.9521,13.6701,12.337,11.3756,25.6792,32.0692,29.5365,27.5267,25.5607,23.9449,22.6888,21.1512,24.9229,-0.5369,-0.4857,-0.4449,-0.4097,-0.3774,-0.3469,-0.3176,-0.2897,-0.2633,-0.2385,-0.2154,-0.1942,-0.1748,-0.1573,-0.1416,79.8382,74.6161,69.6552,64.9714,60.5855,56.5119,52.7542,49.3054,46.1513,43.2728,40.6489,38.2576,36.0777,34.0891,32.273
2022-03-16,123.80000305175781,122.7315,122.9697,123.2239,123.4843,123.7453,124.0035,124.2566,124.5031,124.7419,124.9725,125.1943,125.4072,125.6111,125.8061,125.9925,122.5433,122.5614,123.0019,123.37,123.7993,124.2795,124.5873,124.9967,125.2492,125.3875,125.4598,125.5454,125.7457,125.9811,126.3374,122.0567,122.1829,122.3649,122.5659,122.7902,123.0384,123.2767,123.5224,123.7526,123.957,124.1338,124.2906,124.4438,124.5975,124.7632,121.8883,122.3037,122.7408,123.1634,123.578,124.0187,124.3919,124.7787,125.1735,125.5094,125.777,126.0024,126.2143,126.426,126.6487,122.1157,122.5783,123.0165,123.4475,123.8911,124.3575,124.848,125.3579,125.8797,126.4048,126.9244,127.4301,127.9144,128.3708,128.7943,49.0264,47.1088,45.7612,44.8097,44.1437,43.6868,43.3843,43.1961,43.0922,43.0501,43.0533,43.0891,43.1481,43.2233,43.3094,-25.9189,-25.9189,-42.3652,-42.3652,-50.7726,-50.7726,-55.0249,-55.0249,-55.0249,-55.0249,-55.0249,-55.0249,-55.0249,-59.3619,-63.0504,48.1433,43.5363,39.2314,35.2531,31.6854,28.5936,25.8996,23.5574,21.5266,19.7634,18.2549,16.9465,15.8008,14.7912,13.8978,1.13,-2.2853,-2.5149,-3.8631,-5.2811,-4.1727,-6.11,-4.7319,-3.5236,-2.7446,-3.1141,-5.351,-6.4195,-9.3055,-10.5139,16.4187,11.678,-7.7751,-21.699,-34.1292,-42.4857,-49.353,-55.0542,-59.841,-64.2507,-68.8451,-73.4609,-78.3227,-83.2466,-87.0637,-1.9471,-5.7824,-8.4777,-10.3805,-11.7127,-12.6264,-13.2313,-13.6078,-13.8157,-13.8997,-13.8934,-13.8219,-13.7039,-13.5535,-13.3812,0.9212,-1.8125,-1.991,-3.026,-4.0913,-3.2606,-4.7032,-3.6815,-2.7674,-2.1689,-2.4537,-4.1432,-4.9298,-6.9911,-7.8278,38.308,31.297,26.6485,23.5151,21.6862,19.7501,18.3318,30.634,36.2325,33.5333,31.3726,29.2428,27.4802,26.1022,24.4063,-0.4877,-0.4639,-0.4376,-0.4107,-0.3834,-0.356,-0.3289,-0.3024,-0.2768,-0.2524,-0.2295,-0.2082,-0.1887,-0.1708,-0.1547,26.9,29.3011,30.3904,30.6089,30.2511,29.5216,28.5639,27.4778,26.332,25.1728,24.0305,22.9246,21.8666,20.8631,19.9168
2022-03-17,125.18000030517578,123.4311,123.5223,123.6586,123.8234,124.0062,124.1996,124.3987,124.5998,124.8003,124.9984,125.1926,125.3819,125.5657,125.7435,125.9151,122.4867,122.92,122.8888,123.2439,123.551,123.9248,124.3545,124.6329,125.0098,125.2446,125.3745,125.4434,125.5251,125.7159,125.9411,122.81,122.8375,122.8489,122.9279,123.0412,123.1885,123.3679,123.5486,123.7434,123.9311,124.1009,124.25,124.3843,124.5174,124.653,121.7425,121.9731,122.2885,122.6422,123.0108,123.3961,123.7998,124.1816,124.5464,124.8879,125.2182,125.4955,125.7266,125.948,126.1646,121.9703,122.2456,122.5759,122.9411,123.3412,123.7772,124.2463,124.7421,125.2562,125.7793,126.3023,126.8162,127.313,127.7857,128.2287,54.9724,52.4999,50.6822,49.3264,48.3085,47.5429,46.968,46.5381,46.2189,45.9844,45.8149,45.6951,45.6136,45.5613,45.5315,-9.4829,-9.4829,-9.4829,-29.5781,-29.5781,-39.8508,-39.8508,-45.0466,-45.0466,-45.0466,-45.0466,-45.0466,-45.0466,-45.0466,-50.3458,41.5059,39.135,36.271,33.2544,30.3372,27.6848,25.2924,23.1587,21.2723,19.6094,18.1688,16.9068,15.7928,14.8046,13.9255,-0.34,2.51,-0.9053,-1.1349,-2.4831,-3.9011,-2.7927,-4.73,-3.3519,-2.1436,-1.3646,-1.7341,-3.971,-5.0395,-7.9255,76.8838,64.1314,66.3338,46.0386,29.8547,11.1325,-2.0205,-11.5851,-19.6265,-24.3226,-26.7993,-30.3332,-33.9729,-38.9916,-44.4509,9.9448,4.9998,1.3645,-1.3472,-3.383,-4.9142,-6.064,-6.9238,-7.5622,-8.0311,-8.3702,-8.6098,-8.7729,-8.8774,-8.937,-0.2709,2.0461,-0.718,-0.8985,-1.945,-3.0222,-2.1822,-3.641,-2.6078,-1.6835,-1.0784,-1.3664,-3.0747,-3.87,-5.9543,32.4419,45.5127,37.9952,32.8271,29.2571,27.14,24.8717,23.1919,34.1719,39.2347,36.4396,34.188,31.9561,30.0994,28.642,-0.3778,-0.396,-0.3953,-0.3848,-0.3685,-0.3487,-0.3269,-0.3042,-0.2814,-0.259,-0.2375,-0.2172,-0.1982,-0.1806,-0.1646,8.3192,12.7273,15.5487,17.2649,18.2034,18.5967,18.613,18.3737,17.9661,17.4526,16.8773,16.2714,15.6562,15.0464,14.4516
